"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2018","6.959","6.945","6.960","6.900","13.31M","0.71%"
"02/27/2018","6.950","6.981","6.998","6.922","13.23M","-0.13%"
"02/28/2018","6.890","6.910","6.940","6.871","17.07M","-0.86%"
"03/01/2018","6.790","6.851","6.880","6.780","17.49M","-1.45%"
"03/02/2018","6.642","6.750","6.750","6.640","25.50M","-2.18%"
"03/05/2018","6.610","6.607","6.673","6.571","17.13M","-0.48%"
"03/06/2018","6.650","6.668","6.764","6.647","17.12M","0.61%"
"03/07/2018","6.630","6.632","6.649","6.600","13.67M","-0.30%"
"03/08/2018","6.652","6.657","6.717","6.618","13.65M","0.33%"
"03/09/2018","6.646","6.668","6.702","6.637","13.51M","-0.09%"
"03/12/2018","6.674","6.691","6.700","6.643","10.86M","0.42%"
"03/13/2018","6.670","6.674","6.764","6.647","14.58M","-0.06%"
"03/14/2018","6.570","6.670","6.697","6.552","15.71M","-1.50%"
"03/15/2018","6.528","6.585","6.604","6.505","14.09M","-0.64%"
"03/16/2018","6.651","6.557","6.678","6.524","37.07M","1.88%"
"03/19/2018","6.553","6.629","6.652","6.527","13.66M","-1.47%"
"03/20/2018","6.597","6.573","6.617","6.549","10.98M","0.67%"
"03/21/2018","6.531","6.635","6.661","6.500","14.56M","-1.00%"
"03/22/2018","6.445","6.501","6.595","6.375","22.15M","-1.32%"
"03/23/2018","6.274","6.333","6.382","6.254","30.74M","-2.65%"
"03/26/2018","6.261","6.300","6.319","6.225","20.30M","-0.21%"
"03/27/2018","6.289","6.368","6.370","6.257","17.64M","0.45%"
"03/28/2018","6.342","6.222","6.342","6.209","20.42M","0.84%"
"03/29/2018","6.429","6.360","6.485","6.354","19.66M","1.37%"
"04/03/2018","6.366","6.380","6.419","6.322","14.73M","-0.98%"
"04/04/2018","6.350","6.364","6.373","6.245","26.54M","-0.25%"
"04/05/2018","6.510","6.427","6.549","6.420","24.95M","2.52%"
"04/06/2018","6.346","6.350","6.408","6.324","14.95M","-2.52%"
"04/09/2018","6.431","6.400","6.467","6.381","12.94M","1.34%"
"04/10/2018","6.421","6.480","6.495","6.408","14.38M","-0.16%"
"04/11/2018","6.348","6.405","6.431","6.340","15.94M","-1.14%"
"04/12/2018","6.329","6.347","6.372","6.315","12.61M","-0.30%"
"04/13/2018","6.410","6.353","6.498","6.338","18.26M","1.28%"
"04/16/2018","6.415","6.408","6.452","6.395","9.88M","0.08%"
"04/17/2018","6.402","6.432","6.485","6.402","12.20M","-0.20%"
"04/18/2018","6.492","6.411","6.513","6.383","17.09M","1.41%"
"04/19/2018","6.518","6.476","6.538","6.476","11.28M","0.40%"
"04/20/2018","6.578","6.521","6.585","6.501","15.24M","0.92%"
"04/23/2018","6.582","6.592","6.593","6.541","12.06M","0.06%"
"04/24/2018","6.582","6.593","6.593","6.514","11.76M","0.00%"
"04/25/2018","6.553","6.538","6.553","6.473","11.98M","-0.44%"
"04/26/2018","6.542","6.544","6.590","6.500","10.49M","-0.17%"
"04/27/2018","6.687","6.595","6.740","6.580","23.03M","2.22%"
"04/30/2018","6.730","6.684","6.745","6.682","14.89M","0.64%"
"05/02/2018","6.765","6.718","6.782","6.718","12.19M","0.52%"
"05/03/2018","6.666","6.760","6.760","6.638","18.40M","-1.46%"
"05/04/2018","6.742","6.680","6.752","6.630","15.40M","1.14%"
"05/07/2018","6.788","6.770","6.812","6.753","9.30M","0.68%"
"05/08/2018","6.756","6.791","6.817","6.730","14.45M","-0.47%"
"05/09/2018","6.806","6.768","6.810","6.735","10.88M","0.74%"
"05/10/2018","6.852","6.820","6.852","6.789","11.12M","0.68%"
"05/11/2018","6.854","6.852","6.885","6.838","9.56M","0.03%"
"05/14/2018","6.833","6.845","6.886","6.796","9.13M","-0.31%"
"05/15/2018","6.729","6.828","6.855","6.669","17.99M","-1.52%"
"05/16/2018","6.620","6.708","6.743","6.558","22.78M","-1.62%"
"05/17/2018","6.707","6.640","6.708","6.610","15.46M","1.31%"
"05/18/2018","6.580","6.700","6.706","6.546","30.18M","-1.89%"
"05/21/2018","6.508","6.610","6.623","6.489","12.76M","-1.09%"
"05/22/2018","6.615","6.526","6.649","6.513","16.62M","1.64%"
"05/23/2018","6.467","6.572","6.572","6.392","24.41M","-2.24%"
"05/24/2018","6.386","6.484","6.524","6.347","19.41M","-1.25%"
"05/25/2018","6.208","6.408","6.416","6.124","33.72M","-2.79%"
"05/28/2018","6.134","6.307","6.338","6.090","18.76M","-1.19%"
"05/29/2018","5.878","6.070","6.087","5.850","42.31M","-4.17%"
"05/30/2018","5.916","5.950","6.022","5.825","36.05M","0.65%"
"05/31/2018","5.839","5.981","6.066","5.783","39.90M","-1.30%"
"06/01/2018","6.018","5.971","6.074","5.890","30.42M","3.07%"
"06/04/2018","6.057","6.087","6.147","6.020","23.00M","0.65%"
"06/05/2018","5.915","6.037","6.075","5.914","22.45M","-2.34%"
"06/06/2018","5.993","5.924","5.999","5.845","23.06M","1.32%"
"06/07/2018","6.114","6.050","6.188","6.050","25.06M","2.02%"
"06/08/2018","6.078","6.039","6.078","6.004","18.71M","-0.59%"
"06/11/2018","6.206","6.177","6.232","6.100","26.17M","2.11%"
"06/12/2018","6.190","6.250","6.269","6.190","17.66M","-0.26%"
"06/13/2018","6.100","6.176","6.212","6.096","20.60M","-1.45%"
"06/14/2018","6.094","6.080","6.110","6.030","19.68M","-0.10%"
"06/15/2018","5.977","6.103","6.114","5.905","42.12M","-1.92%"
"06/18/2018","5.919","5.950","6.015","5.906","13.92M","-0.97%"
"06/19/2018","5.961","5.850","5.994","5.800","16.78M","0.71%"
"06/20/2018","6.010","6.020","6.080","6.000","18.49M","0.82%"
"06/21/2018","5.972","6.046","6.076","5.909","14.86M","-0.63%"
"06/22/2018","6.060","6.014","6.078","5.975","15.97M","1.47%"
"06/25/2018","5.955","5.998","6.040","5.945","17.63M","-1.73%"
"06/26/2018","6.014","6.002","6.044","5.916","17.66M","0.99%"
"06/27/2018","5.968","6.008","6.018","5.886","19.26M","-0.76%"
"06/28/2018","5.966","5.920","6.005","5.911","13.27M","-0.03%"
"06/29/2018","6.074","6.050","6.160","6.037","22.52M","1.81%"
"07/02/2018","5.946","5.980","5.987","5.881","23.52M","-2.11%"
"07/03/2018","6.020","5.976","6.059","5.915","15.27M","1.24%"
"07/04/2018","6.136","6.000","6.155","5.998","16.01M","1.93%"
"07/05/2018","6.309","6.160","6.359","6.160","23.10M","2.82%"
"07/06/2018","6.369","6.360","6.410","6.302","19.57M","0.95%"
"07/09/2018","6.368","6.400","6.439","6.364","12.69M","-0.02%"
"07/10/2018","6.212","6.350","6.353","6.175","27.85M","-2.45%"
"07/11/2018","6.045","6.140","6.160","6.045","19.28M","-2.69%"
"07/12/2018","6.057","6.079","6.090","5.984","13.76M","0.20%"
"07/13/2018","6.033","6.083","6.083","5.994","12.50M","-0.40%"
"07/16/2018","5.993","6.014","6.064","5.967","11.42M","-0.66%"
"07/17/2018","5.935","6.000","6.046","5.921","23.56M","-0.97%"
"07/18/2018","6.004","5.921","6.004","5.871","18.03M","1.16%"
"07/19/2018","5.976","6.000","6.071","5.949","13.39M","-0.47%"
"07/20/2018","5.971","5.950","5.999","5.916","17.42M","-0.08%"
"07/23/2018","6.026","5.939","6.043","5.916","12.06M","0.92%"
"07/24/2018","6.156","6.080","6.200","6.077","21.02M","2.16%"
"07/25/2018","6.048","6.156","6.160","6.034","16.13M","-1.75%"
"07/26/2018","6.121","6.074","6.168","6.070","16.65M","1.21%"
"07/27/2018","6.201","6.190","6.328","6.159","18.50M","1.31%"
"07/30/2018","6.228","6.166","6.255","6.152","13.19M","0.44%"
"07/31/2018","6.286","6.210","6.330","6.210","19.23M","0.93%"
"08/01/2018","6.224","6.294","6.330","6.204","11.76M","-0.99%"
"08/02/2018","6.050","6.189","6.190","6.022","27.51M","-2.80%"
"08/03/2018","6.063","6.054","6.110","6.010","10.24M","0.21%"
"08/06/2018","6.041","6.073","6.100","6.006","10.23M","-0.36%"
"08/07/2018","6.040","6.060","6.086","6.025","11.52M","-0.02%"
"08/08/2018","6.002","6.025","6.051","5.966","11.07M","-0.63%"
"08/09/2018","5.947","6.000","6.005","5.917","15.87M","-0.92%"
"08/10/2018","5.640","5.820","5.825","5.600","56.78M","-5.16%"
"08/13/2018","5.458","5.478","5.528","5.400","40.65M","-3.23%"
"08/14/2018","5.453","5.484","5.568","5.385","30.67M","-0.09%"
"08/15/2018","5.399","5.479","5.530","5.335","27.48M","-0.99%"
"08/16/2018","5.487","5.466","5.516","5.410","21.23M","1.63%"
"08/17/2018","5.440","5.514","5.514","5.379","20.37M","-0.86%"
"08/20/2018","5.416","5.469","5.514","5.394","13.64M","-0.44%"
"08/21/2018","5.496","5.400","5.539","5.390","13.45M","1.48%"
"08/22/2018","5.551","5.489","5.582","5.480","16.37M","1.00%"
"08/23/2018","5.522","5.570","5.597","5.520","11.93M","-0.52%"
"08/24/2018","5.533","5.502","5.567","5.502","9.14M","0.20%"
"08/27/2018","5.571","5.551","5.587","5.506","8.30M","0.69%"
"08/28/2018","5.490","5.590","5.608","5.490","17.66M","-1.45%"
"08/29/2018","5.533","5.510","5.545","5.455","11.76M","0.78%"
"08/30/2018","5.381","5.501","5.510","5.378","24.68M","-2.75%"
"08/31/2018","5.370","5.394","5.411","5.353","21.15M","-0.20%"
"09/03/2018","5.354","5.370","5.395","5.328","10.06M","-0.30%"
"09/04/2018","5.368","5.354","5.422","5.298","17.46M","0.26%"
"09/05/2018","5.363","5.347","5.426","5.297","21.83M","-0.09%"
"09/06/2018","5.228","5.320","5.320","5.221","24.13M","-2.52%"
"09/07/2018","5.180","5.230","5.257","5.118","22.85M","-0.92%"
"09/10/2018","5.199","5.166","5.275","5.150","15.87M","0.37%"
"09/11/2018","5.209","5.229","5.255","5.155","17.24M","0.19%"
"09/12/2018","5.215","5.210","5.220","5.137","15.33M","0.12%"
"09/13/2018","5.438","5.213","5.461","5.209","40.25M","4.28%"
"09/14/2018","5.449","5.478","5.479","5.384","21.20M","0.20%"
"09/17/2018","5.503","5.430","5.528","5.428","20.38M","0.99%"
"09/18/2018","5.486","5.502","5.509","5.443","16.85M","-0.31%"
"09/19/2018","5.596","5.505","5.606","5.475","26.57M","2.01%"
"09/20/2018","5.678","5.617","5.755","5.617","35.16M","1.47%"
"09/21/2018","5.636","5.742","5.785","5.605","56.16M","-0.74%"
"09/24/2018","5.593","5.600","5.635","5.568","18.07M","-0.76%"
"09/25/2018","5.598","5.630","5.678","5.595","21.86M","0.09%"
"09/26/2018","5.577","5.601","5.624","5.561","13.86M","-0.38%"
"09/27/2018","5.609","5.536","5.609","5.462","19.11M","0.57%"
"09/28/2018","5.490","5.548","5.549","5.384","29.79M","-2.12%"
"10/01/2018","5.515","5.477","5.605","5.467","20.13M","0.46%"
"10/02/2018","5.369","5.458","5.468","5.369","30.68M","-2.65%"
"10/03/2018","5.344","5.426","5.440","5.341","24.03M","-0.47%"
"10/04/2018","5.297","5.345","5.398","5.290","26.76M","-0.88%"
"10/05/2018","5.263","5.300","5.308","5.245","19.36M","-0.64%"
"10/08/2018","5.215","5.200","5.242","5.103","20.47M","-0.91%"
"10/09/2018","5.295","5.242","5.303","5.181","26.33M","1.53%"
"10/10/2018","5.293","5.257","5.358","5.247","22.11M","-0.04%"
"10/11/2018","5.289","5.193","5.356","5.182","35.63M","-0.08%"
"10/12/2018","5.264","5.370","5.390","5.264","20.86M","-0.47%"
"10/15/2018","5.319","5.249","5.343","5.233","15.93M","1.04%"
"10/16/2018","5.361","5.346","5.384","5.303","17.60M","0.79%"
"10/17/2018","5.298","5.380","5.407","5.276","15.65M","-1.18%"
"10/18/2018","5.155","5.280","5.339","5.092","34.30M","-2.70%"
"10/19/2018","5.206","5.130","5.245","5.016","38.52M","0.99%"
"10/22/2018","5.095","5.285","5.321","5.094","19.65M","-2.13%"
"10/23/2018","5.068","5.020","5.123","5.007","24.75M","-0.53%"
"10/24/2018","4.965","5.077","5.077","4.965","19.63M","-2.03%"
"10/25/2018","5.106","4.985","5.134","4.972","25.40M","2.84%"
"10/26/2018","5.088","5.072","5.093","5.008","21.73M","-0.35%"
"10/29/2018","5.133","5.168","5.201","5.076","17.63M","0.88%"
"10/30/2018","4.972","5.200","5.226","4.969","37.18M","-3.14%"
"10/31/2018","4.885","5.016","5.022","4.866","54.11M","-1.75%"
"11/01/2018","5.032","4.895","5.036","4.885","23.28M","3.01%"
"11/02/2018","5.164","5.094","5.194","5.081","26.60M","2.62%"
"11/05/2018","5.207","5.166","5.255","5.165","15.85M","0.83%"
"11/06/2018","5.155","5.199","5.205","5.101","13.58M","-1.00%"
"11/07/2018","5.244","5.400","5.400","5.237","27.36M","1.73%"
"11/08/2018","5.217","5.267","5.290","5.200","14.72M","-0.51%"
"11/09/2018","4.912","5.050","5.050","4.852","66.48M","-5.85%"
"11/12/2018","4.912","5.025","5.049","4.900","28.96M","0.00%"
"11/13/2018","5.000","4.925","5.009","4.925","21.56M","1.79%"
"11/14/2018","4.972","4.974","5.029","4.950","15.71M","-0.56%"
"11/15/2018","4.977","4.993","5.029","4.912","21.29M","0.10%"
"11/16/2018","4.911","5.003","5.015","4.909","34.33M","-1.33%"
"11/19/2018","4.910","4.921","4.984","4.903","15.89M","-0.02%"
"11/20/2018","4.852","4.900","4.900","4.822","20.44M","-1.18%"
"11/21/2018","4.938","4.880","4.963","4.865","18.93M","1.77%"
"11/22/2018","4.905","4.900","4.944","4.873","11.78M","-0.67%"
"11/23/2018","4.915","4.923","4.962","4.895","9.09M","0.20%"
"11/26/2018","5.085","4.961","5.098","4.950","25.98M","3.46%"
"11/27/2018","4.918","5.020","5.059","4.855","40.23M","-3.28%"
"11/28/2018","4.978","4.925","5.010","4.925","18.45M","1.22%"
"11/29/2018","4.990","5.030","5.070","4.981","15.20M","0.24%"
"11/30/2018","5.018","5.003","5.019","4.947","20.58M","0.56%"
"12/03/2018","5.091","5.100","5.160","5.091","20.25M","1.45%"
"12/04/2018","4.929","5.056","5.074","4.929","20.30M","-3.18%"
"12/05/2018","4.865","4.888","4.902","4.810","19.43M","-1.30%"
"12/06/2018","4.691","4.812","4.836","4.661","28.34M","-3.58%"
"12/07/2018","4.691","4.721","4.783","4.689","19.75M","0.00%"
"12/10/2018","4.575","4.676","4.710","4.565","21.30M","-2.47%"
"12/11/2018","4.537","4.598","4.623","4.530","33.37M","-0.83%"
"12/12/2018","4.650","4.520","4.681","4.520","27.56M","2.49%"
"12/13/2018","4.737","4.707","4.811","4.666","25.13M","1.87%"
"12/14/2018","4.713","4.702","4.724","4.601","17.83M","-0.51%"
"12/17/2018","4.706","4.705","4.758","4.692","17.93M","-0.15%"
"12/18/2018","4.683","4.702","4.764","4.671","23.96M","-0.49%"
"12/19/2018","4.728","4.705","4.784","4.704","20.01M","0.96%"
"12/20/2018","4.654","4.650","4.715","4.623","21.87M","-1.57%"
"12/21/2018","4.619","4.633","4.660","4.534","45.31M","-0.75%"
"12/24/2018","4.558","4.574","4.599","4.543","5.46M","-1.32%"
"12/27/2018","4.545","4.600","4.638","4.476","31.74M","-0.29%"
"12/28/2018","4.641","4.559","4.648","4.550","18.32M","2.11%"
"12/31/2018","4.636","4.635","4.663","4.620","6.38M","-0.11%"
"01/02/2019","4.663","4.574","4.696","4.510","15.43M","0.58%"
"01/03/2019","4.676","4.626","4.739","4.626","16.78M","0.28%"
"01/04/2019","4.851","4.739","4.878","4.722","23.42M","3.74%"
"01/07/2019","4.833","4.883","4.894","4.801","15.31M","-0.37%"
"01/08/2019","4.875","4.860","4.923","4.835","16.37M","0.87%"
"01/09/2019","4.941","4.920","5.027","4.899","21.94M","1.35%"
"01/10/2019","4.984","4.908","5.005","4.883","15.95M","0.87%"
"01/11/2019","5.036","4.980","5.049","4.944","19.02M","1.04%"
"01/14/2019","4.989","4.999","5.016","4.927","19.46M","-0.93%"
"01/15/2019","4.989","5.013","5.069","4.911","16.05M","0.00%"
"01/16/2019","5.110","5.013","5.110","5.000","22.12M","2.43%"
"01/17/2019","5.037","5.065","5.110","5.024","18.76M","-1.43%"
"01/18/2019","5.200","5.089","5.200","5.074","30.15M","3.24%"
"01/21/2019","5.206","5.200","5.210","5.156","8.29M","0.12%"
"01/22/2019","5.170","5.155","5.178","5.134","14.20M","-0.69%"
"01/23/2019","5.227","5.158","5.265","5.141","15.68M","1.10%"
"01/24/2019","5.205","5.247","5.270","5.145","19.26M","-0.42%"
"01/25/2019","5.304","5.253","5.309","5.220","17.98M","1.90%"
"01/28/2019","5.245","5.275","5.331","5.234","14.76M","-1.11%"
"01/29/2019","5.260","5.256","5.281","5.211","13.28M","0.29%"
"01/30/2019","5.258","5.270","5.299","5.235","13.68M","-0.04%"
"01/31/2019","5.170","5.284","5.293","5.087","24.38M","-1.67%"
"02/01/2019","5.197","5.205","5.261","5.062","23.99M","0.52%"
"02/04/2019","5.171","5.178","5.222","5.110","15.84M","-0.50%"
"02/05/2019","5.223","5.183","5.230","5.156","22.47M","1.01%"
"02/06/2019","5.241","5.171","5.245","5.164","17.10M","0.34%"
"02/07/2019","5.077","5.210","5.235","5.068","19.90M","-3.13%"
"02/08/2019","5.058","5.070","5.116","5.017","16.81M","-0.37%"
"02/11/2019","5.115","5.102","5.174","5.089","12.29M","1.13%"
"02/12/2019","5.201","5.165","5.209","5.100","19.01M","1.68%"
"02/13/2019","5.101","5.189","5.216","5.101","18.85M","-1.92%"
"02/14/2019","5.028","5.122","5.125","4.990","19.69M","-1.43%"
"02/15/2019","5.194","5.025","5.218","4.998","31.05M","3.30%"
"02/18/2019","5.227","5.208","5.259","5.203","10.81M","0.64%"
"02/19/2019","5.189","5.200","5.248","5.128","13.58M","-0.73%"
"02/20/2019","5.237","5.199","5.251","5.178","13.59M","0.93%"
"02/21/2019","5.224","5.245","5.256","5.190","13.55M","-0.25%"
"02/22/2019","5.227","5.210","5.280","5.204","13.46M","0.06%"
"02/25/2019","5.255","5.265","5.289","5.230","10.92M","0.54%"
"02/26/2019","5.249","5.228","5.255","5.177","11.31M","-0.11%"
"02/27/2019","5.377","5.232","5.385","5.226","23.09M","2.44%"
"02/28/2019","5.474","5.344","5.492","5.319","23.93M","1.80%"
"03/01/2019","5.379","5.496","5.510","5.379","20.43M","-1.74%"
"03/04/2019","5.336","5.422","5.450","5.321","15.31M","-0.80%"
"03/05/2019","5.307","5.338","5.390","5.245","22.12M","-0.54%"
"03/06/2019","5.372","5.300","5.426","5.290","15.18M","1.22%"
