"Date","Price","Open","High","Low","Vol.","Change %"
"07/11/2019","7.994","7.974","8.033","7.957","26.98M","-0.26%"
"07/12/2019","7.955","8.002","8.004","7.916","12.03M","-0.49%"
"07/15/2019","7.968","7.974","8.039","7.948","13.48M","0.16%"
"07/16/2019","7.970","7.970","7.998","7.937","16.28M","0.02%"
"07/17/2019","7.977","7.970","8.013","7.950","12.35M","0.09%"
"07/18/2019","8.015","7.944","8.052","7.940","16.29M","0.47%"
"07/19/2019","7.920","8.043","8.067","7.920","12.81M","-1.18%"
"07/22/2019","7.923","7.918","7.951","7.873","14.70M","0.05%"
"07/23/2019","7.968","7.942","7.990","7.886","9.93M","0.56%"
"07/24/2019","8.039","8.048","8.076","7.989","14.85M","0.89%"
"07/25/2019","8.039","8.039","8.137","7.972","13.61M","0.00%"
"07/26/2019","7.994","8.059","8.074","7.985","9.25M","-0.56%"
"07/29/2019","8.037","7.972","8.056","7.972","9.20M","0.54%"
"07/30/2019","7.927","8.050","8.056","7.905","14.88M","-1.37%"
"07/31/2019","7.974","7.927","7.979","7.830","19.46M","0.59%"
"08/01/2019","8.018","7.929","8.041","7.920","10.05M","0.56%"
"08/02/2019","8.057","7.970","8.119","7.953","19.30M","0.49%"
"08/05/2019","8.041","8.067","8.132","8.028","13.60M","-0.21%"
"08/06/2019","8.095","8.041","8.145","8.024","15.18M","0.67%"
"08/07/2019","8.177","8.123","8.232","8.117","18.29M","1.01%"
"08/08/2019","8.191","8.234","8.260","8.151","12.06M","0.18%"
"08/09/2019","8.204","8.154","8.229","8.126","22.12M","0.16%"
"08/12/2019","8.275","8.229","8.292","8.191","8.83M","0.86%"
"08/13/2019","8.311","8.251","8.389","8.247","14.69M","0.43%"
"08/14/2019","8.305","8.309","8.363","8.238","23.62M","-0.07%"
"08/15/2019","8.495","8.327","8.495","8.318","20.52M","2.29%"
"08/16/2019","8.603","8.487","8.668","8.487","21.22M","1.27%"
"08/19/2019","8.651","8.653","8.712","8.606","11.82M","0.56%"
"08/20/2019","8.640","8.625","8.694","8.623","14.41M","-0.13%"
"08/21/2019","8.688","8.653","8.707","8.646","15.04M","0.56%"
"08/22/2019","8.666","8.688","8.750","8.631","10.71M","-0.26%"
"08/23/2019","8.616","8.690","8.696","8.599","16.69M","-0.58%"
"08/26/2019","8.618","8.567","8.651","8.543","6.08M","0.02%"
"08/27/2019","8.657","8.610","8.659","8.579","17.01M","0.45%"
"08/28/2019","8.668","8.642","8.679","8.606","17.78M","0.13%"
"08/29/2019","8.705","8.646","8.752","8.644","10.00M","0.43%"
"08/30/2019","8.701","8.731","8.781","8.701","11.36M","-0.04%"
"09/02/2019","8.785","8.699","8.807","8.690","8.06M","0.96%"
"09/03/2019","8.863","8.759","8.863","8.759","12.43M","0.89%"
"09/04/2019","8.837","8.886","8.906","8.785","14.36M","-0.29%"
"09/05/2019","8.781","8.848","8.860","8.744","12.80M","-0.63%"
"09/06/2019","8.772","8.761","8.791","8.675","16.24M","-0.11%"
"09/09/2019","8.588","8.735","8.759","8.534","18.60M","-2.10%"
"09/10/2019","8.556","8.552","8.573","8.445","23.75M","-0.37%"
"09/11/2019","8.554","8.590","8.610","8.430","22.80M","-0.02%"
"09/12/2019","8.660","8.590","8.787","8.541","21.55M","1.24%"
"09/13/2019","8.569","8.660","8.664","8.565","14.63M","-1.05%"
"09/16/2019","8.519","8.560","8.651","8.519","20.64M","-0.59%"
"09/17/2019","8.625","8.538","8.649","8.523","24.38M","1.25%"
"09/18/2019","8.672","8.647","8.694","8.580","17.27M","0.54%"
"09/19/2019","8.683","8.685","8.703","8.627","10.24M","0.13%"
"09/20/2019","8.627","8.709","8.789","8.627","61.83M","-0.64%"
"09/23/2019","8.699","8.699","8.740","8.636","14.96M","0.84%"
"09/24/2019","8.779","8.701","8.779","8.664","14.50M","0.92%"
"09/25/2019","8.735","8.772","8.787","8.701","19.68M","-0.51%"
"09/26/2019","8.820","8.722","8.826","8.711","12.08M","0.98%"
"09/27/2019","8.763","8.830","8.858","8.739","10.60M","-0.65%"
"09/30/2019","8.873","8.770","8.876","8.744","13.51M","1.25%"
"10/01/2019","8.765","8.869","8.912","8.729","11.09M","-1.22%"
"10/02/2019","8.662","8.789","8.791","8.655","14.83M","-1.17%"
"10/03/2019","8.653","8.647","8.722","8.623","10.08M","-0.11%"
"10/04/2019","8.735","8.659","8.766","8.625","12.99M","0.95%"
"10/07/2019","8.768","8.694","8.791","8.694","11.95M","0.38%"
"10/08/2019","8.683","8.768","8.806","8.683","14.62M","-0.98%"
"10/09/2019","8.701","8.699","8.770","8.662","9.90M","0.21%"
"10/10/2019","8.651","8.696","8.699","8.605","12.45M","-0.58%"
"10/11/2019","8.573","8.642","8.642","8.526","18.89M","-0.90%"
"10/14/2019","8.610","8.560","8.653","8.536","21.54M","0.43%"
"10/15/2019","8.519","8.584","8.619","8.517","19.02M","-1.06%"
"10/16/2019","8.523","8.513","8.523","8.392","30.25M","0.04%"
"10/17/2019","8.461","8.513","8.580","8.439","17.13M","-0.72%"
"10/18/2019","8.487","8.415","8.498","8.415","24.88M","0.31%"
"10/21/2019","8.430","8.493","8.513","8.402","19.36M","-0.68%"
"10/22/2019","8.472","8.409","8.485","8.400","11.82M","0.51%"
"10/23/2019","8.497","8.448","8.519","8.432","13.23M","0.29%"
"10/24/2019","8.564","8.526","8.605","8.508","19.98M","0.79%"
"10/25/2019","8.575","8.584","8.603","8.532","9.62M","0.13%"
"10/28/2019","8.543","8.558","8.564","8.489","10.29M","-0.37%"
"10/29/2019","8.513","8.554","8.577","8.441","22.91M","-0.35%"
"10/30/2019","8.493","8.556","8.556","8.448","24.10M","-0.24%"
"10/31/2019","8.567","8.517","8.614","8.517","19.18M","0.88%"
"11/01/2019","8.538","8.616","8.616","8.502","10.46M","-0.35%"
"11/04/2019","8.500","8.541","8.541","8.474","13.50M","-0.44%"
"11/05/2019","8.411","8.485","8.487","8.398","21.98M","-1.05%"
"11/06/2019","8.418","8.411","8.418","8.331","16.20M","0.09%"
"11/07/2019","8.258","8.411","8.418","8.253","21.71M","-1.90%"
"11/08/2019","8.344","8.242","8.365","8.234","15.16M","1.04%"
"11/11/2019","8.279","8.327","8.357","8.271","21.55M","-0.78%"
"11/12/2019","8.251","8.286","8.307","8.247","17.46M","-0.34%"
"11/13/2019","8.221","8.232","8.244","8.156","18.14M","-0.36%"
"11/14/2019","8.190","8.223","8.316","8.190","23.96M","-0.38%"
"11/15/2019","8.206","8.216","8.242","8.190","28.75M","0.20%"
"11/18/2019","8.309","8.191","8.309","8.173","11.01M","1.25%"
"11/19/2019","8.294","8.322","8.355","8.279","10.85M","-0.18%"
"11/20/2019","8.279","8.275","8.337","8.253","13.01M","-0.18%"
"11/21/2019","8.251","8.258","8.309","8.219","13.42M","-0.34%"
"11/22/2019","8.257","8.257","8.288","8.227","12.58M","0.07%"
"11/25/2019","8.279","8.249","8.324","8.238","12.43M","0.27%"
"11/26/2019","8.277","8.260","8.279","8.197","33.81M","-0.02%"
"11/27/2019","8.307","8.283","8.353","8.275","15.06M","0.36%"
"11/28/2019","8.296","8.299","8.346","8.273","4.98M","-0.13%"
"11/29/2019","8.307","8.286","8.333","8.285","10.12M","0.13%"
"12/02/2019","7.996","8.298","8.301","7.979","26.72M","-3.74%"
"12/03/2019","8.002","8.030","8.080","7.970","32.51M","0.07%"
"12/04/2019","8.069","8.026","8.102","7.985","10.52M","0.84%"
"12/05/2019","8.061","8.071","8.162","8.061","13.00M","-0.09%"
"12/06/2019","8.162","8.095","8.204","8.054","10.54M","1.25%"
"12/09/2019","8.182","8.158","8.204","8.137","13.79M","0.25%"
"12/10/2019","8.180","8.188","8.208","8.106","16.47M","-0.02%"
"12/11/2019","8.325","8.201","8.327","8.182","25.75M","1.77%"
"12/12/2019","8.290","8.327","8.337","8.268","15.55M","-0.42%"
"12/13/2019","8.372","8.305","8.385","8.238","16.44M","0.99%"
"12/16/2019","8.448","8.411","8.467","8.396","15.91M","0.91%"
"12/17/2019","8.521","8.458","8.545","8.443","18.08M","0.86%"
"12/18/2019","8.526","8.526","8.592","8.510","24.49M","0.07%"
"12/19/2019","8.485","8.530","8.567","8.452","25.58M","-0.48%"
"12/20/2019","8.623","8.525","8.623","8.485","26.94M","1.62%"
"12/23/2019","8.634","8.605","8.634","8.579","11.79M","0.13%"
"12/24/2019","8.603","8.579","8.638","8.567","2.48M","-0.37%"
"12/27/2019","8.673","8.653","8.696","8.606","10.98M","0.82%"
"12/30/2019","8.638","8.653","8.688","8.636","11.88M","-0.41%"
"12/31/2019","8.541","8.575","8.606","8.536","7.23M","-1.12%"
"01/02/2020","8.579","8.567","8.618","8.545","11.39M","0.44%"
"01/03/2020","8.539","8.513","8.554","8.482","13.62M","-0.46%"
"01/06/2020","8.497","8.489","8.530","8.445","9.49M","-0.50%"
"01/07/2020","8.331","8.482","8.487","8.331","25.36M","-1.95%"
"01/08/2020","8.359","8.322","8.381","8.286","15.14M","0.34%"
"01/09/2020","8.334","8.373","8.402","8.317","14.23M","-0.30%"
"01/10/2020","8.479","8.411","8.526","8.353","21.03M","1.74%"
"01/13/2020","8.494","8.477","8.534","8.424","13.63M","0.18%"
"01/14/2020","8.524","8.504","8.524","8.440","18.73M","0.36%"
"01/15/2020","8.692","8.507","8.702","8.485","24.32M","1.97%"
"01/16/2020","8.789","8.708","8.830","8.685","15.18M","1.11%"
"01/17/2020","8.876","8.796","8.893","8.791","23.83M","0.99%"
"01/20/2020","8.919","8.853","8.919","8.851","13.32M","0.49%"
"01/21/2020","8.896","8.857","8.900","8.834","42.23M","-0.25%"
"01/22/2020","8.925","8.887","8.945","8.870","18.15M","0.32%"
"01/23/2020","9.125","8.915","9.142","8.910","21.28M","2.24%"
"01/24/2020","9.330","9.147","9.340","9.147","17.94M","2.25%"
"01/27/2020","9.253","9.249","9.372","9.244","16.64M","-0.83%"
"01/28/2020","9.295","9.287","9.330","9.242","12.23M","0.45%"
"01/29/2020","9.315","9.304","9.342","9.259","13.60M","0.22%"
"01/30/2020","9.344","9.276","9.448","9.272","20.75M","0.30%"
"01/31/2020","9.315","9.353","9.389","9.246","13.27M","-0.30%"
"02/03/2020","9.346","9.342","9.402","9.312","13.07M","0.32%"
"02/04/2020","9.387","9.359","9.406","9.334","11.24M","0.44%"
"02/05/2020","9.627","9.391","9.632","9.344","38.80M","2.55%"
"02/06/2020","9.797","9.627","9.797","9.589","17.28M","1.76%"
"02/07/2020","9.698","9.745","9.910","9.698","48.81M","-1.01%"
"02/10/2020","9.797","9.683","9.797","9.646","13.19M","1.02%"
"02/11/2020","9.915","9.811","9.919","9.759","20.02M","1.20%"
"02/12/2020","9.844","9.948","10.019","9.834","12.41M","-0.71%"
"02/13/2020","9.995","9.844","10.000","9.783","66.22M","1.53%"
"02/14/2020","10.245","9.976","10.254","9.967","17.68M","2.50%"
"02/17/2020","10.439","10.250","10.443","10.221","10.60M","1.89%"
"02/18/2020","10.490","10.368","10.514","10.349","13.57M","0.50%"
"02/19/2020","10.590","10.448","10.708","10.405","20.99M","0.94%"
"02/20/2020","10.415","10.566","10.660","10.415","18.56M","-1.65%"
"02/21/2020","10.552","10.372","10.604","10.363","15.25M","1.31%"
"02/24/2020","10.316","10.321","10.514","10.269","20.46M","-2.24%"
"02/25/2020","10.061","10.259","10.401","10.061","24.96M","-2.47%"
"02/26/2020","10.575","10.061","10.585","9.957","31.01M","5.11%"
"02/27/2020","10.165","10.448","10.651","10.127","40.00M","-3.88%"
"02/28/2020","9.740","9.806","9.915","9.570","49.91M","-4.18%"
"03/02/2020","10.122","9.919","10.127","9.669","31.31M","3.92%"
"03/03/2020","10.198","10.179","10.377","10.137","32.56M","0.75%"
"03/04/2020","10.566","10.184","10.571","10.113","26.53M","3.61%"
"03/05/2020","10.439","10.571","10.623","10.311","29.59M","-1.21%"
"03/06/2020","10.000","10.288","10.316","9.882","31.26M","-4.20%"
"03/09/2020","9.336","9.334","9.811","9.215","43.71M","-6.64%"
"03/10/2020","8.811","9.400","9.575","8.811","43.07M","-5.62%"
"03/11/2020","8.953","9.198","9.244","8.793","52.89M","1.61%"
"03/12/2020","7.694","8.502","8.647","7.558","69.12M","-14.06%"
"03/13/2020","8.079","7.817","8.751","7.764","45.38M","5.00%"
"03/16/2020","7.769","7.679","7.909","7.324","54.70M","-3.83%"
"03/17/2020","8.553","8.105","8.683","8.041","38.50M","10.08%"
"03/18/2020","8.224","8.383","8.475","7.981","35.94M","-3.84%"
"03/19/2020","8.428","8.281","8.507","8.049","26.69M","2.48%"
"03/20/2020","8.249","8.694","8.966","8.249","47.87M","-2.13%"
"03/23/2020","7.920","7.960","8.272","7.786","28.41M","-3.98%"
"03/24/2020","8.313","7.886","8.381","7.875","31.01M","4.96%"
"03/25/2020","8.613","8.608","8.683","7.941","26.98M","3.61%"
"03/26/2020","8.594","8.400","8.594","8.258","16.81M","-0.22%"
"03/27/2020","8.330","8.372","8.504","8.211","23.88M","-3.07%"
"03/30/2020","8.221","8.307","8.379","8.022","19.48M","-1.31%"
"03/31/2020","8.479","8.287","8.479","8.175","20.55M","3.15%"
"04/01/2020","8.277","8.262","8.411","8.200","23.38M","-2.38%"
"04/02/2020","8.294","8.275","8.368","7.958","18.70M","0.21%"
"04/03/2020","8.541","8.389","8.549","8.298","42.18M","2.98%"
"04/06/2020","8.575","8.672","8.715","8.509","11.82M","0.40%"
"04/07/2020","8.538","8.634","8.702","8.460","18.00M","-0.44%"
"04/08/2020","8.421","8.443","8.492","8.287","18.91M","-1.37%"
"04/09/2020","8.596","8.426","8.643","8.287","11.85M","2.08%"
"04/14/2020","8.574","8.702","8.702","8.457","18.01M","-0.26%"
"04/15/2020","8.400","8.504","8.592","8.317","29.19M","-2.03%"
"04/16/2020","8.392","8.524","8.562","8.373","9.40M","-0.09%"
"04/17/2020","8.479","8.438","8.626","8.409","13.95M","1.03%"
"04/20/2020","8.481","8.494","8.519","8.339","8.91M","0.02%"
"04/21/2020","8.253","8.400","8.479","8.253","11.45M","-2.69%"
"04/22/2020","8.489","8.334","8.489","8.298","11.37M","2.86%"
"04/23/2020","8.353","8.449","8.560","8.353","10.45M","-1.60%"
"04/24/2020","8.236","8.211","8.355","8.170","11.88M","-1.40%"
"04/27/2020","8.407","8.390","8.409","8.279","7.96M","2.09%"
"04/28/2020","8.566","8.379","8.566","8.343","9.78M","1.89%"
"04/29/2020","8.823","8.409","8.868","8.406","17.58M","3.00%"
"04/30/2020","8.626","8.847","8.870","8.575","16.99M","-2.23%"
"05/04/2020","8.443","8.400","8.617","8.377","19.10M","-2.12%"
"05/05/2020","8.460","8.466","8.521","8.317","32.94M","0.20%"
"05/06/2020","8.394","8.385","8.526","8.360","29.73M","-0.78%"
"05/07/2020","8.341","8.458","8.460","8.317","14.76M","-0.63%"
"05/08/2020","8.306","8.356","8.404","8.279","19.62M","-0.43%"
"05/11/2020","8.162","8.319","8.356","8.141","13.08M","-1.73%"
"05/12/2020","8.255","8.188","8.319","8.162","15.67M","1.13%"
"05/13/2020","8.205","8.117","8.270","8.117","13.70M","-0.59%"
"05/14/2020","8.066","8.117","8.222","7.930","17.11M","-1.70%"
"05/15/2020","8.024","8.070","8.153","8.019","15.53M","-0.51%"
"05/18/2020","8.460","8.126","8.479","8.070","19.99M","5.43%"
"05/19/2020","8.409","8.547","8.562","8.323","20.99M","-0.60%"
"05/20/2020","8.474","8.400","8.575","8.372","18.51M","0.76%"
"05/21/2020","8.440","8.417","8.498","8.381","7.82M","-0.40%"
"05/22/2020","8.530","8.324","8.558","8.281","14.17M","1.07%"
"05/25/2020","8.630","8.560","8.642","8.470","7.61M","1.17%"
"05/26/2020","8.732","8.777","8.791","8.657","14.50M","1.18%"
"05/27/2020","9.064","8.700","9.064","8.689","27.37M","3.80%"
"05/28/2020","9.078","9.051","9.117","8.968","18.46M","0.15%"
"05/29/2020","9.144","9.072","9.291","9.040","76.09M","0.73%"
"06/01/2020","9.155","9.202","9.240","9.079","12.83M","0.12%"
"06/02/2020","9.374","9.217","9.374","9.147","17.81M","2.39%"
"06/03/2020","9.547","9.415","9.570","9.285","18.02M","1.84%"
"06/04/2020","9.398","9.462","9.566","9.381","23.03M","-1.55%"
"06/05/2020","9.466","9.443","9.566","9.372","18.85M","0.72%"
"06/08/2020","9.561","9.344","9.589","9.321","17.82M","1.00%"
"06/09/2020","9.580","9.499","9.617","9.410","19.21M","0.20%"
"06/10/2020","9.425","9.660","9.693","9.425","10.77M","-1.62%"
"06/11/2020","8.834","9.042","9.120","8.832","32.49M","-6.27%"
"06/12/2020","8.896","8.841","9.020","8.772","35.51M","0.70%"
"06/15/2020","8.861","8.668","8.950","8.578","14.24M","-0.39%"
"06/16/2020","9.133","8.994","9.206","8.907","35.84M","3.07%"
"06/17/2020","9.137","9.089","9.265","9.074","33.87M","0.05%"
"06/18/2020","9.089","9.137","9.201","9.001","27.49M","-0.53%"
"06/19/2020","9.297","9.137","9.347","9.107","66.03M","2.29%"
"06/22/2020","9.242","9.206","9.247","9.128","11.63M","-0.59%"
"06/23/2020","9.384","9.297","9.411","9.256","14.80M","1.53%"
"06/24/2020","9.122","9.338","9.352","9.122","9.25M","-2.79%"
"06/25/2020","9.224","9.124","9.293","9.036","14.12M","1.12%"
"06/26/2020","9.160","9.242","9.334","9.137","16.36M","-0.69%"
"06/29/2020","9.288","9.165","9.329","9.151","12.56M","1.39%"
"06/30/2020","9.416","9.324","9.539","9.306","28.93M","1.38%"
"07/01/2020","9.452","9.438","9.575","9.365","15.94M","0.39%"
"07/02/2020","9.781","9.493","9.794","9.493","14.88M","3.47%"
"07/03/2020","9.790","9.813","9.844","9.762","8.97M","0.09%"
"07/06/2020","9.872","9.931","9.986","9.808","9.72M","0.84%"
"07/07/2020","9.886","9.863","9.949","9.822","14.30M","0.14%"
"07/08/2020","10.003","9.863","10.054","9.812","13.05M","1.19%"
"07/09/2020","9.891","9.980","10.040","9.854","20.83M","-1.12%"
"07/10/2020","10.012","9.858","10.026","9.849","9.29M","1.23%"
"07/13/2020","10.078","10.064","10.115","9.970","9.39M","0.65%"
"07/14/2020","10.096","9.924","10.096","9.891","19.37M","0.19%"
"07/15/2020","10.264","10.124","10.264","10.026","16.40M","1.66%"
"07/16/2020","10.302","10.124","10.311","10.082","21.60M","0.36%"
"07/17/2020","10.343","10.311","10.404","10.292","12.28M","0.41%"
"07/20/2020","10.488","10.353","10.497","10.320","16.13M","1.40%"
"07/21/2020","10.516","10.553","10.745","10.507","14.88M","0.27%"
"07/22/2020","10.367","10.413","10.493","10.320","10.97M","-1.42%"
"07/23/2020","10.343","10.357","10.437","10.260","16.58M","-0.23%"
"07/24/2020","10.306","10.176","10.348","10.078","13.32M","-0.36%"
"07/27/2020","10.264","10.264","10.371","10.166","12.19M","-0.41%"
"07/28/2020","10.325","10.260","10.348","10.185","10.77M","0.59%"
"07/29/2020","10.353","10.357","10.395","10.302","10.89M","0.27%"
"07/30/2020","10.194","10.320","10.362","10.087","20.27M","-1.53%"
"07/31/2020","10.190","10.241","10.357","10.180","14.80M","-0.05%"
"08/03/2020","10.348","10.143","10.404","10.134","12.76M","1.56%"
"08/04/2020","10.264","10.371","10.399","10.199","8.89M","-0.81%"
"08/05/2020","10.138","10.315","10.376","10.138","9.85M","-1.23%"
"08/06/2020","10.124","10.138","10.190","10.050","7.73M","-0.14%"
"08/07/2020","10.143","10.087","10.166","10.036","5.62M","0.18%"
"08/10/2020","10.171","10.171","10.218","10.106","5.80M","0.28%"
"08/11/2020","10.232","10.180","10.311","10.152","16.65M","0.60%"
"08/12/2020","10.390","10.222","10.413","10.157","11.97M","1.55%"
"08/13/2020","10.329","10.357","10.381","10.241","7.76M","-0.58%"
"08/14/2020","10.236","10.227","10.292","10.171","6.54M","-0.90%"
"08/17/2020","10.194","10.218","10.246","10.129","7.57M","-0.41%"
"08/18/2020","10.082","10.166","10.423","10.054","10.07M","-1.10%"
"08/19/2020","10.101","10.078","10.120","9.975","5.85M","0.19%"
"08/20/2020","10.073","10.008","10.087","9.989","8.24M","-0.28%"
"08/21/2020","10.092","10.059","10.152","9.994","8.29M","0.19%"
"08/24/2020","10.185","10.166","10.260","10.138","7.57M","0.92%"
"08/25/2020","10.166","10.222","10.274","10.115","7.74M","-0.18%"
"08/26/2020","10.101","10.157","10.162","10.073","6.00M","-0.64%"
"08/27/2020","10.040","10.110","10.152","10.012","11.10M","-0.60%"
"08/28/2020","9.984","10.059","10.087","9.947","6.57M","-0.56%"
"08/31/2020","9.844","10.022","10.096","9.816","14.74M","-1.40%"
"09/01/2020","9.844","9.942","9.989","9.821","11.20M","0.00%"
"09/02/2020","9.984","9.868","10.031","9.844","12.52M","1.42%"
"09/03/2020","9.970","10.059","10.166","9.900","11.33M","-0.14%"
"09/04/2020","9.765","9.905","9.989","9.728","17.92M","-2.06%"
"09/07/2020","9.956","9.779","9.989","9.751","11.70M","1.96%"
"09/08/2020","9.788","9.952","9.980","9.700","13.57M","-1.69%"
"09/09/2020","9.914","9.807","9.966","9.807","8.00M","1.29%"
"09/10/2020","9.900","9.914","9.984","9.807","8.23M","-0.14%"
"09/11/2020","9.891","9.938","9.989","9.830","6.79M","-0.09%"
"09/14/2020","9.844","9.956","9.970","9.830","6.53M","-0.47%"
"09/15/2020","9.961","9.854","10.017","9.840","14.38M","1.18%"
"09/16/2020","9.919","9.919","9.966","9.840","12.96M","-0.42%"
"09/17/2020","9.835","9.826","9.882","9.779","9.78M","-0.85%"
"09/18/2020","9.751","9.826","9.849","9.751","46.32M","-0.85%"
"09/21/2020","9.714","9.751","9.793","9.620","18.61M","-0.38%"
"09/22/2020","9.630","9.756","9.788","9.611","10.91M","-0.86%"
"09/23/2020","9.639","9.723","9.742","9.634","8.59M","0.10%"
"09/24/2020","9.658","9.564","9.728","9.560","8.28M","0.19%"
"09/25/2020","9.690","9.611","9.695","9.522","10.44M","0.34%"
"09/28/2020","9.779","9.746","9.840","9.723","10.60M","0.91%"
"09/29/2020","9.826","9.779","9.947","9.760","8.54M","0.48%"
"09/30/2020","9.807","9.798","9.956","9.784","12.33M","-0.19%"
"10/01/2020","9.980","9.910","10.003","9.830","9.87M","1.76%"
"10/02/2020","9.998","9.914","9.998","9.886","11.40M","0.19%"
"10/05/2020","9.984","10.031","10.078","9.914","6.59M","-0.14%"
"10/06/2020","9.952","10.008","10.059","9.900","10.30M","-0.33%"
"10/07/2020","10.106","9.980","10.138","9.966","11.15M","1.55%"
"10/08/2020","10.106","10.143","10.199","10.087","7.53M","0.00%"
"10/09/2020","10.078","10.120","10.148","9.989","6.18M","-0.28%"
"10/12/2020","10.329","10.138","10.367","10.101","11.27M","2.50%"
"10/13/2020","10.399","10.367","10.507","10.357","11.30M","0.68%"
"10/14/2020","10.516","10.432","10.558","10.376","7.39M","1.12%"
"10/15/2020","10.278","10.455","10.474","10.264","15.88M","-2.26%"
"10/16/2020","10.320","10.302","10.371","10.264","11.54M","0.41%"
"10/19/2020","10.213","10.325","10.371","10.162","8.45M","-1.04%"
"10/20/2020","10.232","10.218","10.302","10.199","15.52M","0.18%"
"10/21/2020","10.059","10.176","10.250","9.989","12.85M","-1.69%"
"10/22/2020","10.017","10.068","10.082","9.942","17.72M","-0.42%"
"10/23/2020","9.989","9.980","10.050","9.947","16.02M","-0.28%"
"10/26/2020","9.966","9.952","10.050","9.938","9.20M","-0.23%"
"10/27/2020","9.891","9.975","9.980","9.830","11.58M","-0.75%"
"10/28/2020","9.644","9.802","9.844","9.555","29.21M","-2.50%"
"10/29/2020","9.536","9.606","9.700","9.452","19.14M","-1.11%"
"10/30/2020","9.448","9.424","9.592","9.401","17.86M","-0.93%"
"11/02/2020","9.676","9.480","9.751","9.429","9.77M","2.42%"
"11/03/2020","9.886","9.770","9.919","9.658","12.05M","2.17%"
"11/04/2020","9.966","9.718","9.989","9.606","16.89M","0.80%"
"11/05/2020","10.264","10.050","10.302","10.026","16.73M","3.00%"
"11/06/2020","10.246","10.246","10.297","10.115","11.09M","-0.18%"
"11/09/2020","10.325","10.357","10.628","10.204","28.70M","0.77%"
"11/10/2020","10.320","10.288","10.423","10.124","21.86M","-0.05%"
"11/11/2020","10.595","10.339","10.623","10.339","16.77M","2.67%"
"11/12/2020","10.679","10.600","10.791","10.595","17.25M","0.79%"
"11/13/2020","10.651","10.675","10.754","10.637","12.13M","-0.26%"
"11/16/2020","10.591","10.731","10.735","10.553","11.81M","-0.57%"
"11/17/2020","10.553","10.586","10.670","10.469","10.79M","-0.35%"
"11/18/2020","10.572","10.516","10.595","10.493","19.37M","0.18%"
"11/19/2020","10.600","10.530","10.684","10.488","18.43M","0.26%"
"11/20/2020","10.679","10.609","10.726","10.544","14.17M","0.75%"
"11/23/2020","10.577","10.675","10.684","10.577","11.26M","-0.96%"
"11/24/2020","10.521","10.619","10.661","10.441","12.82M","-0.53%"
"11/25/2020","10.544","10.525","10.581","10.455","12.64M","0.22%"
"11/26/2020","10.539","10.609","10.614","10.530","9.36M","-0.04%"
"11/27/2020","10.703","10.544","10.731","10.530","14.03M","1.55%"
"11/30/2020","10.679","10.623","10.763","10.581","27.30M","-0.22%"
"12/01/2020","10.567","10.675","10.679","10.539","19.00M","-1.05%"
"12/02/2020","10.544","10.488","10.619","10.465","14.10M","-0.22%"
"12/03/2020","10.507","10.572","10.637","10.479","10.84M","-0.35%"
"12/04/2020","10.451","10.493","10.558","10.409","18.97M","-0.53%"
"12/07/2020","10.460","10.371","10.497","10.269","11.98M","0.09%"
"12/08/2020","10.479","10.479","10.493","10.404","8.03M","0.18%"
"12/09/2020","10.488","10.493","10.521","10.427","11.24M","0.09%"
"12/10/2020","10.544","10.525","10.614","10.493","8.06M","0.53%"
"12/11/2020","10.497","10.507","10.563","10.390","9.78M","-0.44%"
"12/14/2020","10.530","10.507","10.605","10.483","15.30M","0.31%"
"12/15/2020","10.465","10.516","10.530","10.446","28.59M","-0.62%"
"12/16/2020","10.507","10.511","10.591","10.418","10.86M","0.40%"
"12/17/2020","10.633","10.497","10.670","10.479","14.14M","1.20%"
"12/18/2020","10.647","10.619","10.721","10.605","30.80M","0.13%"
"12/21/2020","10.483","10.553","10.586","10.409","31.68M","-1.53%"
"12/22/2020","10.563","10.483","10.605","10.474","17.68M","0.76%"
"12/23/2020","10.707","10.572","10.731","10.572","10.37M","1.37%"
"12/24/2020","10.703","10.717","10.717","10.665","1.34M","-0.04%"
"12/28/2020","10.903","10.731","10.908","10.726","58.94M","1.87%"
"12/29/2020","10.955","10.917","11.039","10.917","8.67M","0.47%"
"12/30/2020","10.955","10.992","11.001","10.931","9.13M","0.00%"
"12/31/2020","10.917","10.917","10.978","10.917","3.97M","-0.34%"
"01/04/2021","11.109","11.011","11.146","11.001","14.37M","1.75%"
"01/05/2021","10.936","11.057","11.113","10.917","22.08M","-1.55%"
"01/06/2021","11.412","11.048","11.417","10.987","17.29M","4.35%"
"01/07/2021","11.463","11.496","11.575","11.403","19.23M","0.45%"
"01/08/2021","11.669","11.519","11.729","11.482","12.10M","1.79%"
"01/11/2021","11.580","11.529","11.603","11.412","11.08M","-0.76%"
"01/12/2021","11.313","11.544","11.567","11.313","15.60M","-2.31%"
"01/13/2021","11.421","11.265","11.497","11.209","13.29M","0.96%"
"01/14/2021","11.322","11.426","11.426","11.261","12.36M","-0.87%"
"01/15/2021","11.237","11.270","11.332","11.223","20.13M","-0.75%"
"01/18/2021","11.214","11.195","11.237","11.133","7.90M","-0.21%"
"01/19/2021","11.148","11.242","11.265","11.129","9.92M","-0.59%"
"01/20/2021","11.063","11.143","11.162","10.987","23.73M","-0.76%"
"01/21/2021","11.034","11.129","11.195","11.034","11.28M","-0.26%"
"01/22/2021","10.997","11.006","11.049","10.926","11.13M","-0.34%"
