"Date","Price","Open","High","Low","Vol.","Change %"
"05/17/2019","6.4209","6.4334","6.4719","6.3833","24.11M","-0.57%"
"05/20/2019","6.4218","6.4218","6.4817","6.3904","14.05M","0.01%"
"05/21/2019","6.4441","6.4289","6.4889","6.3985","12.27M","0.35%"
"05/22/2019","6.4674","6.4119","6.4898","6.4057","13.88M","0.36%"
"05/23/2019","6.4280","6.4110","6.4665","6.3994","13.87M","-0.61%"
"05/24/2019","6.4459","6.4450","6.4925","6.4289","9.93M","0.28%"
"05/27/2019","6.4808","6.4629","6.5193","6.4629","4.42M","0.54%"
"05/28/2019","6.4889","6.4746","6.4889","6.4200","17.60M","0.12%"
"05/29/2019","6.4334","6.4289","6.4450","6.3806","9.54M","-0.85%"
"05/30/2019","6.4567","6.4540","6.4942","6.4316","6.95M","0.36%"
"05/31/2019","6.4227","6.3976","6.4540","6.3887","12.31M","-0.53%"
"06/03/2019","6.4379","6.3824","6.4379","6.3484","26.11M","0.24%"
"06/04/2019","6.5470","6.4262","6.5900","6.4146","148.06M","1.70%"
"06/05/2019","6.6159","6.5882","6.6302","6.5551","127.40M","1.05%"
"06/06/2019","6.6195","6.6276","6.6723","6.6061","114.28M","0.05%"
"06/07/2019","6.6839","6.6276","6.6857","6.5846","39.79M","0.97%"
"06/10/2019","6.6741","6.7018","6.7045","6.6642","54.84M","-0.15%"
"06/11/2019","6.7349","6.6705","6.7492","6.6616","25.25M","0.91%"
"06/12/2019","6.7922","6.7081","6.7931","6.7063","19.05M","0.85%"
"06/13/2019","6.7009","6.7439","6.7913","6.6884","31.04M","-1.34%"
"06/14/2019","6.6607","6.7099","6.7108","6.6374","14.66M","-0.60%"
"06/17/2019","6.6070","6.6839","6.7045","6.6070","40.56M","-0.81%"
"06/18/2019","6.5873","6.4602","6.6061","6.4423","124.12M","-0.30%"
"06/19/2019","6.5837","6.6043","6.6222","6.5327","96.28M","-0.05%"
"06/20/2019","6.5524","6.6088","6.6320","6.4960","149.63M","-0.48%"
"06/21/2019","6.4996","6.5587","6.5953","6.4889","61.30M","-0.81%"
"06/24/2019","6.4942","6.5238","6.5515","6.4692","70.02M","-0.08%"
"06/25/2019","6.5121","6.4683","6.5390","6.4477","25.82M","0.28%"
"06/26/2019","6.5291","6.5112","6.5497","6.4862","14.20M","0.26%"
"06/27/2019","6.4549","6.5426","6.5443","6.4468","10.98M","-1.14%"
"06/28/2019","6.4611","6.4593","6.4907","6.3976","18.35M","0.10%"
"07/01/2019","6.5077","6.5139","6.5229","6.4531","11.75M","0.72%"
"07/02/2019","6.5390","6.5139","6.5390","6.4844","12.10M","0.48%"
"07/03/2019","6.5497","6.5390","6.5828","6.5381","13.02M","0.16%"
"07/04/2019","6.6464","6.5649","6.6464","6.5622","10.81M","1.48%"
"07/05/2019","6.6159","6.6553","6.6947","6.6124","13.34M","-0.46%"
"07/08/2019","6.6088","6.6124","6.6607","6.6034","11.22M","-0.11%"
"07/09/2019","6.6678","6.6195","6.6678","6.6141","27.13M","0.89%"
"07/10/2019","6.6177","6.6222","6.6696","6.6124","19.69M","-0.75%"
"07/11/2019","6.6571","6.6320","6.6795","6.6249","8.24M","0.59%"
"07/12/2019","6.6150","6.6571","6.6759","6.6061","13.64M","-0.63%"
"07/15/2019","6.6034","6.6213","6.6517","6.5703","29.19M","-0.18%"
"07/16/2019","6.6383","6.5980","6.6616","6.5721","16.56M","0.53%"
"07/17/2019","6.5426","6.6249","6.6276","6.5426","10.84M","-1.44%"
"07/18/2019","6.5175","6.5318","6.5739","6.5068","10.44M","-0.38%"
"07/19/2019","6.4817","6.5238","6.5855","6.4549","12.97M","-0.55%"
"07/22/2019","6.4584","6.4817","6.5068","6.4298","8.37M","-0.36%"
"07/23/2019","6.5077","6.4871","6.5461","6.4719","9.95M","0.76%"
"07/24/2019","6.5157","6.5318","6.5426","6.4969","12.52M","0.12%"
"07/25/2019","6.3251","6.5855","6.6034","6.2929","25.61M","-2.93%"
"07/26/2019","6.3153","6.3511","6.3529","6.2634","13.83M","-0.16%"
"07/29/2019","6.3547","6.3162","6.4191","6.3028","11.97M","0.62%"
"07/30/2019","6.2312","6.3547","6.3824","6.2097","16.08M","-1.94%"
"07/31/2019","6.1927","6.2482","6.2482","6.1560","16.43M","-0.62%"
"08/01/2019","6.1524","6.1292","6.2303","6.1238","11.29M","-0.65%"
"08/02/2019","6.0621","6.0853","6.1328","6.0343","21.59M","-1.47%"
"08/05/2019","5.9547","6.0084","6.0880","5.9413","18.39M","-1.77%"
"08/06/2019","5.8402","5.9502","5.9681","5.8223","19.97M","-1.92%"
"08/07/2019","5.8205","5.8697","5.8822","5.7534","16.23M","-0.34%"
"08/08/2019","5.8393","5.8607","5.8715","5.8088","16.25M","0.32%"
"08/09/2019","5.6773","5.7811","5.8053","5.6496","27.54M","-2.77%"
"08/12/2019","5.5959","5.7068","5.7104","5.5753","16.84M","-1.43%"
"08/13/2019","5.5923","5.5655","5.6442","5.5082","22.16M","-0.06%"
"08/14/2019","5.3570","5.6066","5.6165","5.3507","32.60M","-4.21%"
"08/15/2019","5.3194","5.3722","5.4017","5.2442","16.35M","-0.70%"
"08/16/2019","5.3740","5.3194","5.4026","5.3131","27.21M","1.03%"
"08/19/2019","5.4670","5.4151","5.4849","5.4080","16.08M","1.73%"
"08/20/2019","5.3257","5.4313","5.4402","5.3257","17.31M","-2.59%"
"08/21/2019","5.3436","5.3606","5.3740","5.3221","11.78M","0.34%"
"08/22/2019","5.3624","5.3239","5.4500","5.3194","16.05M","0.35%"
"08/23/2019","5.3140","5.3892","5.4089","5.3140","16.78M","-0.90%"
"08/26/2019","5.4196","5.3060","5.4313","5.2926","11.45M","1.99%"
"08/27/2019","5.4966","5.4089","5.5037","5.3847","24.41M","1.42%"
"08/28/2019","5.5780","5.5019","5.5923","5.4858","34.28M","1.48%"
"08/29/2019","5.6317","5.5556","5.6362","5.5556","15.45M","0.96%"
"08/30/2019","5.6379","5.6192","5.6594","5.6084","15.85M","0.11%"
"09/02/2019","5.6872","5.6379","5.7391","5.6379","17.23M","0.87%"
"09/03/2019","5.7015","5.7212","5.7400","5.6576","15.96M","0.25%"
"09/04/2019","5.7596","5.7221","5.8276","5.7140","19.99M","1.02%"
"09/05/2019","5.8223","5.7972","5.8598","5.7945","23.74M","1.09%"
"09/06/2019","5.8894","5.8294","5.9243","5.8241","18.08M","1.15%"
"09/09/2019","5.9592","5.8831","5.9708","5.8831","20.19M","1.19%"
"09/10/2019","5.9824","5.9502","6.0030","5.8849","33.38M","0.39%"
"09/11/2019","5.9869","5.9976","6.0281","5.9404","30.68M","0.07%"
"09/12/2019","6.0146","5.9869","6.0343","5.9502","16.75M","0.46%"
"09/13/2019","6.0746","6.0334","6.0907","6.0263","15.26M","1.00%"
"09/16/2019","6.0782","6.0567","6.1023","6.0254","14.08M","0.06%"
"09/17/2019","5.9699","6.0639","6.0701","5.9529","27.37M","-1.78%"
"09/18/2019","6.0164","5.9959","6.0191","5.9305","19.24M","0.78%"
"09/19/2019","6.0433","6.0245","6.0665","6.0030","13.55M","0.45%"
"09/20/2019","6.1846","6.0576","6.1846","6.0307","55.31M","2.34%"
"09/23/2019","6.1632","6.1524","6.1811","6.1131","14.34M","-0.35%"
"09/24/2019","6.1435","6.1730","6.2258","6.1435","13.00M","-0.32%"
"09/25/2019","6.1650","6.1229","6.2008","6.1041","21.77M","0.35%"
"09/26/2019","6.2133","6.1560","6.2374","6.1175","17.64M","0.78%"
"09/27/2019","6.2607","6.2455","6.2813","6.2169","9.44M","0.76%"
"09/30/2019","6.2643","6.2428","6.2938","6.2294","13.07M","0.06%"
"10/01/2019","6.2151","6.2723","6.3063","6.2124","10.03M","-0.79%"
"10/02/2019","6.0621","6.2133","6.2616","6.0621","23.65M","-2.46%"
"10/03/2019","6.0549","6.0486","6.0934","6.0200","17.09M","-0.12%"
"10/04/2019","6.0925","6.0835","6.0925","5.9806","33.01M","0.62%"
"10/07/2019","6.1462","6.0648","6.1659","6.0549","62.38M","0.88%"
"10/08/2019","6.0585","6.1605","6.1739","6.0272","25.30M","-1.43%"
"10/09/2019","6.0979","6.0773","6.1292","6.0612","10.84M","0.65%"
"10/10/2019","6.1659","6.1023","6.1811","6.0791","9.23M","1.12%"
"10/11/2019","6.2983","6.1829","6.2983","6.1703","16.58M","2.15%"
"10/14/2019","6.2500","6.2625","6.2795","6.2097","8.65M","-0.77%"
"10/15/2019","6.3010","6.2840","6.3260","6.2580","25.03M","0.82%"
"10/16/2019","6.3341","6.3251","6.3484","6.2616","26.11M","0.53%"
"10/17/2019","6.3054","6.3126","6.3949","6.3054","12.53M","-0.45%"
"10/18/2019","6.3242","6.2750","6.3260","6.2616","8.09M","0.30%"
"10/21/2019","6.3502","6.3341","6.3967","6.3010","9.76M","0.41%"
"10/22/2019","6.3958","6.3502","6.3976","6.3394","16.15M","0.72%"
"10/23/2019","6.4584","6.3833","6.4960","6.3618","15.63M","0.98%"
"10/24/2019","6.4137","6.4871","6.4942","6.3904","15.31M","-0.69%"
"10/25/2019","6.4003","6.4083","6.4307","6.3547","8.72M","-0.21%"
"10/28/2019","6.3636","6.3824","6.4164","6.3582","8.46M","-0.57%"
"10/29/2019","6.1918","6.3627","6.3681","6.1515","23.60M","-2.70%"
"10/30/2019","6.1444","6.2017","6.2249","6.1050","10.98M","-0.77%"
"10/31/2019","6.1515","6.1739","6.1936","6.1050","12.86M","0.12%"
"11/01/2019","6.1864","6.1748","6.2088","6.1336","6.63M","0.57%"
"11/04/2019","6.2034","6.1972","6.2267","6.1587","17.38M","0.27%"
"11/05/2019","5.9974","6.0385","6.0708","5.9066","28.18M","-3.32%"
"11/06/2019","5.8917","5.9922","6.0202","5.8917","25.38M","-1.76%"
"11/07/2019","5.9957","5.9110","5.9957","5.8795","14.39M","1.76%"
"11/08/2019","5.9887","6.0621","6.1914","5.9808","22.61M","-0.12%"
"11/11/2019","6.0315","6.0271","6.0394","5.9415","12.63M","0.71%"
"11/12/2019","5.9878","6.0420","6.0979","5.9878","13.50M","-0.72%"
"11/13/2019","5.8568","5.9835","5.9870","5.8481","15.42M","-2.19%"
"11/14/2019","5.8367","5.8655","5.8821","5.8350","27.15M","-0.34%"
"11/15/2019","5.9040","5.8760","5.9101","5.8437","38.40M","1.15%"
"11/18/2019","5.8489","5.9197","5.9276","5.8227","18.20M","-0.93%"
"11/19/2019","5.8769","5.8874","5.9241","5.8690","10.19M","0.48%"
"11/20/2019","5.8577","5.8542","5.8603","5.7887","16.60M","-0.33%"
"11/21/2019","5.8289","5.8192","5.8638","5.8088","12.24M","-0.49%"
"11/22/2019","5.9092","5.8769","5.9380","5.8612","13.15M","1.38%"
"11/25/2019","5.9040","5.9223","5.9380","5.8979","7.12M","-0.09%"
"11/26/2019","5.8315","5.9005","5.9083","5.8315","14.67M","-1.23%"
"11/27/2019","5.9197","5.8577","5.9372","5.8271","13.66M","1.51%"
"11/28/2019","5.9887","5.9826","6.0385","5.9573","15.07M","1.17%"
"11/29/2019","6.0726","5.9835","6.1075","5.9660","18.54M","1.40%"
"12/02/2019","5.9363","6.1145","6.1232","5.9363","34.29M","-2.24%"
"12/03/2019","5.8673","5.9642","5.9765","5.8551","47.38M","-1.16%"
"12/04/2019","5.9774","5.8638","5.9913","5.8437","115.01M","1.88%"
"12/05/2019","5.9267","5.9922","6.0097","5.9267","178.19M","-0.85%"
"12/06/2019","5.9992","5.9354","6.0219","5.9180","157.03M","1.22%"
"12/09/2019","5.9057","5.9948","5.9974","5.9057","12.19M","-1.56%"
"12/10/2019","5.8900","5.9223","5.9232","5.8140","18.69M","-0.27%"
"12/11/2019","5.9057","5.8568","5.9389","5.8184","50.83M","0.27%"
"12/12/2019","5.8463","5.9206","5.9241","5.8280","16.57M","-1.01%"
"12/13/2019","5.8752","5.9311","5.9564","5.8682","17.67M","0.49%"
"12/16/2019","5.9843","5.9293","5.9905","5.9049","60.68M","1.86%"
"12/17/2019","5.7834","5.8158","5.8385","5.7834","17.87M","-3.36%"
"12/18/2019","5.7467","5.7738","5.7922","5.7406","178.08M","-0.63%"
"12/19/2019","5.6585","5.7433","5.7572","5.6384","215.28M","-1.54%"
"12/20/2019","5.7066","5.6603","5.7066","5.6210","214.43M","0.85%"
"12/23/2019","5.6376","5.6777","5.6952","5.6131","61.13M","-1.21%"
"12/24/2019","5.6009","5.6079","5.6227","5.5607","7.30M","-0.65%"
"12/27/2019","5.6026","5.5275","5.6052","5.5153","16.93M","0.03%"
"12/30/2019","5.5205","5.5694","5.6114","5.5205","17.26M","-1.47%"
"12/31/2019","5.4393","5.4969","5.5030","5.4157","9.12M","-1.47%"
"01/02/2020","5.5310","5.4856","5.5546","5.4681","21.19M","1.69%"
"01/03/2020","5.5354","5.5196","5.5485","5.4681","25.83M","0.08%"
"01/06/2020","5.5423","5.5092","5.5423","5.4401","8.62M","0.13%"
"01/07/2020","5.4585","5.5423","5.5720","5.4515","14.29M","-1.51%"
"01/08/2020","5.3816","5.4480","5.4742","5.3781","23.61M","-1.41%"
"01/09/2020","5.3991","5.4139","5.4419","5.3825","14.09M","0.32%"
"01/10/2020","5.3973","5.4061","5.4218","5.3572","11.52M","-0.03%"
"01/13/2020","5.3257","5.4000","5.4026","5.3091","21.90M","-1.33%"
"01/14/2020","5.2986","5.3248","5.3266","5.2838","19.03M","-0.51%"
"01/15/2020","5.2733","5.2951","5.2986","5.2235","18.26M","-0.48%"
"01/16/2020","5.3283","5.2593","5.3283","5.2340","13.97M","1.04%"
"01/17/2020","5.3720","5.3545","5.3851","5.3414","40.34M","0.82%"
"01/20/2020","5.5179","5.4209","5.5231","5.3886","24.61M","2.72%"
"01/21/2020","5.5310","5.4882","5.5817","5.4672","51.51M","0.24%"
"01/22/2020","5.4742","5.5624","5.5624","5.4367","25.95M","-1.03%"
"01/23/2020","5.4000","5.4585","5.4725","5.3598","19.42M","-1.36%"
"01/24/2020","5.3441","5.4113","5.4332","5.3327","19.05M","-1.04%"
"01/27/2020","5.2777","5.3021","5.3318","5.2637","12.36M","-1.24%"
"01/28/2020","5.4760","5.3266","5.4812","5.2995","16.51M","3.76%"
"01/29/2020","5.4157","5.4594","5.4987","5.4052","13.73M","-1.10%"
"01/30/2020","5.3799","5.3720","5.4008","5.3476","17.05M","-0.66%"
"01/31/2020","5.3362","5.3746","5.4332","5.3292","19.19M","-0.81%"
"02/03/2020","5.3371","5.3720","5.3886","5.3109","15.16M","0.02%"
"02/04/2020","5.3956","5.3633","5.4262","5.3458","11.41M","1.10%"
"02/05/2020","5.3799","5.3808","5.4043","5.3502","16.68M","-0.29%"
"02/06/2020","5.4349","5.3895","5.4602","5.3886","13.55M","1.02%"
"02/07/2020","5.4297","5.4227","5.4428","5.4035","10.24M","-0.10%"
"02/10/2020","5.3956","5.4157","5.4742","5.3869","7.67M","-0.63%"
"02/11/2020","5.3895","5.4157","5.4428","5.3816","19.27M","-0.11%"
"02/12/2020","5.5292","5.4157","5.5292","5.4000","37.01M","2.59%"
"02/13/2020","5.4454","5.4987","5.5144","5.4113","19.42M","-1.52%"
"02/14/2020","5.4567","5.4393","5.4917","5.4323","10.19M","0.21%"
"02/17/2020","5.5755","5.4821","5.5817","5.4690","13.87M","2.18%"
"02/18/2020","5.7048","5.5467","5.7057","5.5415","24.46M","2.32%"
"02/19/2020","5.7127","5.7127","5.7389","5.6131","19.51M","0.14%"
"02/20/2020","5.4943","5.5467","5.5694","5.3563","46.75M","-3.82%"
"02/21/2020","5.3371","5.4629","5.4664","5.3135","37.88M","-2.86%"
"02/24/2020","5.2384","5.2410","5.3336","5.2061","27.54M","-1.85%"
"02/25/2020","5.0864","5.2724","5.2759","5.0715","36.02M","-2.90%"
"02/26/2020","5.1039","5.0654","5.1405","4.9798","31.53M","0.34%"
"02/27/2020","4.9824","5.0663","5.0995","4.9126","39.47M","-2.38%"
"02/28/2020","4.6820","4.9003","4.9038","4.6164","57.23M","-6.03%"
"03/02/2020","4.6671","4.7868","4.7920","4.5798","31.65M","-0.32%"
"03/03/2020","4.6147","4.7169","4.7579","4.5946","48.78M","-1.12%"
"03/04/2020","4.7047","4.6304","4.7099","4.5920","32.03M","1.95%"
"03/05/2020","4.5387","4.7178","4.7256","4.5073","28.35M","-3.53%"
"03/06/2020","4.4487","4.4548","4.5099","4.3876","29.29M","-1.98%"
"03/09/2020","4.0124","4.1740","4.2937","4.0124","55.99M","-9.81%"
"03/10/2020","3.8530","4.0801","4.2028","3.8434","40.71M","-3.97%"
"03/11/2020","3.8600","3.9111","4.0522","3.8172","40.31M","0.18%"
"03/12/2020","3.3197","3.6377","3.7015","3.3044","77.14M","-14.00%"
"03/13/2020","3.3922","3.4940","3.7386","3.2529","44.86M","2.18%"
"03/16/2020","3.2162","3.3822","3.3883","3.0861","64.36M","-5.19%"
"03/17/2020","3.7888","3.3962","3.8547","3.1905","36.05M","17.80%"
"03/18/2020","3.7967","3.7517","4.2229","3.5377","43.15M","0.21%"
"03/19/2020","4.0644","3.8858","4.1841","3.8347","49.71M","7.05%"
"03/20/2020","3.8360","4.2264","4.2365","3.7560","47.21M","-5.62%"
"03/23/2020","3.6862","3.7220","3.8347","3.6407","24.66M","-3.91%"
"03/24/2020","3.9421","3.8224","3.9421","3.7211","25.27M","6.94%"
"03/25/2020","3.8871","4.0526","4.0530","3.7560","24.54M","-1.40%"
"03/26/2020","3.7355","3.7997","3.8163","3.6425","39.95M","-3.90%"
"03/27/2020","3.6067","3.6993","3.6993","3.5346","43.27M","-3.45%"
"03/30/2020","3.6145","3.5639","3.6447","3.4940","20.28M","0.22%"
"03/31/2020","3.6455","3.6399","3.6669","3.5385","21.48M","0.86%"
"04/01/2020","3.5115","3.5551","3.6355","3.4957","21.92M","-3.68%"
"04/02/2020","3.5543","3.5377","3.5761","3.3822","22.85M","1.22%"
"04/03/2020","3.5333","3.5420","3.5621","3.4765","24.26M","-0.59%"
"04/06/2020","3.7735","3.6338","3.7822","3.6006","21.39M","6.80%"
"04/07/2020","3.8399","3.8862","3.9395","3.7735","21.76M","1.76%"
"04/08/2020","3.8154","3.7735","3.8320","3.7080","10.91M","-0.64%"
"04/09/2020","3.7770","3.8539","3.8609","3.6966","16.77M","-1.01%"
"04/14/2020","3.7753","3.9115","3.9115","3.7132","35.36M","-0.05%"
"04/15/2020","3.6119","3.7657","3.7892","3.5857","18.19M","-4.33%"
"04/16/2020","3.5787","3.6600","3.6687","3.5464","16.39M","-0.92%"
"04/17/2020","3.5892","3.6600","3.6949","3.5525","22.50M","0.29%"
"04/20/2020","3.5665","3.6669","3.6669","3.4966","14.89M","-0.63%"
"04/21/2020","3.4206","3.5141","3.5263","3.4206","23.22M","-4.09%"
"04/22/2020","3.5045","3.4591","3.5464","3.4390","18.40M","2.45%"
"04/23/2020","3.5272","3.5115","3.5438","3.4608","10.31M","0.65%"
"04/24/2020","3.4704","3.4826","3.5988","3.4477","13.86M","-1.61%"
"04/27/2020","3.5167","3.5604","3.5630","3.5036","9.06M","1.33%"
"04/28/2020","3.5420","3.5036","3.5875","3.4940","12.12M","0.72%"
"04/29/2020","3.6512","3.5377","3.6512","3.5307","13.16M","3.08%"
"04/30/2020","3.6512","3.6512","3.7010","3.6093","27.68M","0.00%"
"05/04/2020","3.7552","3.7124","3.8259","3.6600","32.45M","2.85%"
"05/05/2020","3.8259","3.8434","3.8679","3.7525","35.97M","1.88%"
"05/06/2020","3.7394","3.8259","3.8416","3.7394","13.34M","-2.26%"
"05/07/2020","3.7421","3.8871","3.9045","3.6469","21.35M","0.07%"
"05/08/2020","3.6818","3.8076","3.8076","3.6469","17.00M","-1.61%"
"05/11/2020","3.6643","3.7255","3.7272","3.6110","10.36M","-0.47%"
"05/12/2020","3.7726","3.6582","3.8041","3.6372","18.27M","2.96%"
"05/13/2020","3.6521","3.7622","3.7709","3.6442","24.75M","-3.20%"
"05/14/2020","3.7010","3.6154","3.7159","3.5910","16.67M","1.34%"
"05/15/2020","3.6643","3.7063","3.7473","3.6504","18.47M","-0.99%"
"05/18/2020","3.7613","3.7194","3.7849","3.7063","25.27M","2.65%"
"05/19/2020","3.4066","3.8102","3.8242","3.3900","56.59M","-9.43%"
"05/20/2020","3.5071","3.4154","3.5071","3.2852","45.69M","2.95%"
"05/21/2020","3.5918","3.4573","3.6241","3.4311","34.56M","2.42%"
"05/22/2020","3.5813","3.5508","3.6835","3.5377","42.37M","-0.29%"
"05/25/2020","3.6905","3.6084","3.7167","3.5901","60.53M","3.05%"
"05/26/2020","3.5473","3.7028","3.7176","3.5185","30.09M","-3.88%"
"05/27/2020","3.6311","3.5647","3.7150","3.5482","38.10M","2.36%"
"05/28/2020","3.7892","3.6757","3.8137","3.6451","50.35M","4.35%"
"05/29/2020","3.7045","3.7386","3.7945","3.6774","48.40M","-2.24%"
"06/01/2020","3.8434","3.7980","3.9255","3.7657","27.65M","3.75%"
"06/02/2020","3.8958","3.8609","3.9342","3.8172","32.28M","1.36%"
"06/03/2020","4.0688","3.9377","4.0854","3.9028","30.02M","4.44%"
"06/04/2020","4.0557","4.0443","4.1142","4.0137","42.32M","-0.32%"
"06/05/2020","4.2504","4.1046","4.2994","4.0792","32.88M","4.80%"
"06/08/2020","4.3273","4.1928","4.3780","4.1666","27.07M","1.81%"
"06/09/2020","4.2452","4.3413","4.3483","4.2111","26.56M","-1.90%"
"06/10/2020","4.1928","4.2784","4.3247","4.1910","27.78M","-1.23%"
"06/11/2020","3.9238","4.0653","4.0714","3.9238","35.74M","-6.42%"
"06/12/2020","3.9674","3.9115","4.0487","3.8967","71.31M","1.11%"
"06/15/2020","3.9019","3.9150","3.9307","3.8050","31.42M","-1.65%"
"06/16/2020","4.1378","3.9910","4.2400","3.9578","54.93M","6.04%"
"06/17/2020","4.0689","4.0877","4.1854","4.0160","25.52M","-1.66%"
"06/18/2020","3.9147","4.0339","4.0420","3.8833","50.87M","-3.79%"
"06/19/2020","3.9622","3.9461","3.9739","3.9255","56.94M","1.21%"
"06/22/2020","3.8287","3.9542","3.9559","3.8179","25.03M","-3.37%"
"06/23/2020","3.8511","3.8636","3.9264","3.8036","16.54M","0.59%"
"06/24/2020","3.7650","3.8457","3.8520","3.7569","21.05M","-2.23%"
"06/25/2020","3.8529","3.7596","3.8717","3.7157","26.82M","2.33%"
"06/26/2020","3.7758","3.9013","3.9264","3.7587","19.00M","-2.00%"
"06/29/2020","3.8708","3.7758","3.9013","3.7560","83.28M","2.52%"
"06/30/2020","3.8071","3.8412","3.8726","3.7650","14.87M","-1.64%"
"07/01/2020","3.7892","3.7767","3.8170","3.7211","28.19M","-0.47%"
"07/02/2020","3.8278","3.8125","3.8914","3.7560","28.71M","1.02%"
"07/03/2020","3.7211","3.8349","3.8439","3.7023","13.48M","-2.79%"
"07/06/2020","3.7749","3.8009","3.8824","3.7534","16.56M","1.45%"
"07/07/2020","3.6530","3.7372","3.7417","3.6359","26.67M","-3.23%"
"07/08/2020","3.5857","3.6395","3.6879","3.5857","18.60M","-1.84%"
"07/09/2020","3.5409","3.6126","3.6189","3.5041","28.46M","-1.25%"
"07/10/2020","3.5848","3.5266","3.5848","3.4988","18.76M","1.24%"
"07/13/2020","3.6601","3.6368","3.6745","3.6126","18.79M","2.10%"
"07/14/2020","3.7363","3.6216","3.7480","3.6162","18.08M","2.08%"
"07/15/2020","3.6897","3.7525","3.7623","3.5588","32.79M","-1.25%"
"07/16/2020","3.7193","3.6494","3.7399","3.6494","21.56M","0.80%"
"07/17/2020","3.7058","3.6942","3.7175","3.6431","13.26M","-0.36%"
"07/20/2020","3.7256","3.6888","3.7426","3.6234","11.57M","0.53%"
"07/21/2020","3.6816","3.7605","3.7785","3.6512","16.72M","-1.18%"
"07/22/2020","3.6234","3.6852","3.7381","3.6153","12.36M","-1.58%"
"07/23/2020","3.5651","3.6243","3.6395","3.5534","16.35M","-1.61%"
"07/24/2020","3.4656","3.5714","3.5714","3.4656","18.20M","-2.79%"
"07/27/2020","3.3491","3.4674","3.4674","3.3329","21.72M","-3.36%"
"07/28/2020","3.3921","3.3526","3.4118","3.3042","16.33M","1.28%"
"07/29/2020","3.4279","3.4082","3.4288","3.3311","22.48M","1.06%"
"07/30/2020","3.3249","3.4190","3.4324","3.2612","39.49M","-3.01%"
"07/31/2020","3.1805","3.3383","3.3509","3.1805","26.66M","-4.34%"
"08/03/2020","3.2271","3.1823","3.2352","3.1339","24.58M","1.47%"
"08/04/2020","3.3016","3.2271","3.3231","3.2227","16.83M","2.31%"
"08/05/2020","3.2012","3.3347","3.3688","3.1895","17.85M","-3.04%"
"08/06/2020","3.0757","3.2003","3.2003","3.0712","28.72M","-3.92%"
"08/07/2020","3.1115","3.0927","3.1214","3.0514","17.26M","1.17%"
"08/10/2020","3.1805","3.1518","3.1805","3.0918","15.99M","2.22%"
"08/11/2020","3.2639","3.2271","3.3168","3.2236","22.96M","2.62%"
"08/12/2020","3.2675","3.2639","3.3437","3.2585","15.08M","0.11%"
"08/13/2020","3.2773","3.2549","3.3302","3.2487","25.85M","0.30%"
"08/14/2020","3.2549","3.2648","3.2765","3.1859","13.97M","-0.68%"
"08/17/2020","3.2092","3.2370","3.2576","3.1904","15.78M","-1.40%"
"08/18/2020","3.1599","3.1886","3.2388","3.1501","13.71M","-1.54%"
"08/19/2020","3.2361","3.1662","3.2361","3.1465","15.79M","2.41%"
"08/20/2020","3.1483","3.2003","3.2003","3.1205","15.25M","-2.71%"
"08/21/2020","3.1214","3.1501","3.1716","3.1133","34.46M","-0.85%"
"08/24/2020","3.2137","3.1456","3.2164","3.1241","10.84M","2.96%"
"08/25/2020","3.1510","3.2182","3.2809","3.1510","21.33M","-1.95%"
"08/26/2020","3.1088","3.1393","3.1814","3.0882","11.62M","-1.34%"
"08/27/2020","3.0792","3.0936","3.1061","2.9878","25.29M","-0.95%"
"08/28/2020","3.0389","3.0864","3.1106","3.0326","13.88M","-1.31%"
"08/31/2020","2.9681","3.0595","3.0649","2.9591","21.80M","-2.33%"
"09/01/2020","2.9107","3.0030","3.0066","2.8722","42.95M","-1.93%"
"09/02/2020","2.9251","2.9000","2.9510","2.8731","28.75M","0.49%"
"09/03/2020","2.9815","2.9358","3.0353","2.9358","21.28M","1.93%"
"09/04/2020","2.9546","2.9842","3.0335","2.9188","24.59M","-0.90%"
"09/07/2020","2.9726","2.9654","2.9824","2.8838","24.23M","0.61%"
"09/08/2020","2.9367","2.9672","3.0120","2.9026","40.27M","-1.21%"
"09/09/2020","2.9959","2.9268","3.0004","2.9098","21.63M","2.01%"
"09/10/2020","2.9313","2.9779","2.9788","2.9089","22.56M","-2.15%"
"09/11/2020","2.9206","2.9268","2.9394","2.8560","18.22M","-0.37%"
"09/14/2020","2.9403","2.9421","2.9761","2.9134","20.65M","0.68%"
"09/15/2020","2.9430","2.9421","2.9484","2.8838","25.22M","0.09%"
"09/16/2020","2.9143","2.9179","2.9376","2.8820","18.76M","-0.97%"
"09/17/2020","2.9008","2.8910","2.9152","2.8291","18.82M","-0.46%"
"09/18/2020","2.7834","2.8883","2.8937","2.7834","217.97M","-4.05%"
"09/21/2020","2.6830","2.7789","2.7789","2.6624","32.12M","-3.61%"
"09/22/2020","2.7126","2.7305","2.7771","2.6472","40.32M","1.10%"
"09/23/2020","2.6481","2.7350","2.7431","2.6481","38.18M","-2.38%"
"09/24/2020","2.6678","2.6212","2.7332","2.6041","19.76M","0.74%"
"09/25/2020","2.6534","2.6920","2.7377","2.6445","23.64M","-0.54%"
"09/28/2020","2.6758","2.6875","2.7171","2.6400","21.32M","0.84%"
"09/29/2020","2.5754","2.6803","2.6803","2.5754","19.01M","-3.75%"
"09/30/2020","2.6328","2.5674","2.6642","2.5566","23.93M","2.23%"
